key	scientificName	decimalLatitude	decimalLongitude	issues	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	coordinateUncertaintyInMeters	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	isInCluster	datasetName	recordedBy	identifiedBy	geodeticDatum	class	countryCode	country	rightsHolder	identifier	http://unknown.org/nick	verbatimEventDate	collectionCode	gbifID	verbatimLocality	occurrenceID	taxonID	catalogNumber	institutionCode	eventTime	http://unknown.org/captive	identificationID	occurrenceRemarks	lifeStage	identificationRemarks	name	individualCount	dynamicProperties	associatedReferences	county	municipality	locality	locationID	fieldNotes	behavior	footprintWKT	projectId	organismQuantity	organismQuantityType	organismName	verbatimCoordinateSystem	vernacularName	language	bibliographicCitation	infraspecificEpithet	informationWithheld	programmeAcronym	continent	institutionID	collectionID	nomenclaturalCode	verbatimElevation	higherClassification	associatedTaxa	habitat	institutionKey	taxonConceptID	samplingProtocol	samplingEffort	georeferenceRemarks	eventRemarks	locationAccordingTo	locationRemarks	ownerInstitutionCode
3454077861	Corvus albus Statius Muller, 1776	-1.29125	36.79125	gass84	1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3	dd862d06-e6e9-4ab9-bc86-c875cc148c1f	ebf848ed-0abf-4a83-8688-3cff877a03ad	ZA	DWC_ARCHIVE	2022-10-20T10:12:12.999+00:00	2022-10-20T10:21:47.269+00:00	189	dd862d06-e6e9-4ab9-bc86-c875cc148c1f	HUMAN_OBSERVATION	PRESENT	2482519	1	44	212	729	5235	2482468	2482519	2482519	Corvus albus Statius Muller, 1776	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus albus	Corvus	albus	SPECIES	ACCEPTED	LC	NA	NA	Kenya	2022	1	5	2022-01-05T00:00:00	NA	2022-10-20T10:21:47.269+00:00	NA	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	Kenya Bird Map Project	Mr Simon Landolt	NA	WGS84	Aves	KE	Kenya	NA	urn:fiao:kbm:adhoc:rid8957930	NA	2022-01-05	KBM	3454077861	0115_3645	urn:fiao:kbm:adhoc:rid8957930	NA	urn:fiao:kbm:adhoc:rid8957930	FIAO	NA	NA	NA	Observation sequence: 16	NA	NA	Corvus albus Statius Muller, 1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BID-AF2020-039-REG	NA	NA	NA	NA	NA	NA	NA	NA	NA	BID	AFRICA	FIAO	KBM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3454077931	Corvus albus Statius Muller, 1776	-1.29125	36.624583	cdround,gass84	1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3	dd862d06-e6e9-4ab9-bc86-c875cc148c1f	ebf848ed-0abf-4a83-8688-3cff877a03ad	ZA	DWC_ARCHIVE	2022-10-20T10:12:12.999+00:00	2022-10-20T10:21:47.275+00:00	189	dd862d06-e6e9-4ab9-bc86-c875cc148c1f	HUMAN_OBSERVATION	PRESENT	2482519	1	44	212	729	5235	2482468	2482519	2482519	Corvus albus Statius Muller, 1776	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus albus	Corvus	albus	SPECIES	ACCEPTED	LC	NA	NA	Kenya	2022	1	16	2022-01-16T00:00:00	NA	2022-10-20T10:21:47.275+00:00	NA	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	Kenya Bird Map Project	Ms Anne Namaemba	NA	WGS84	Aves	KE	Kenya	NA	urn:fiao:kbm:adhoc:rid8977271	NA	2022-01-16	KBM	3454077931	0115_3635	urn:fiao:kbm:adhoc:rid8977271	NA	urn:fiao:kbm:adhoc:rid8977271	FIAO	NA	NA	NA	Observation sequence: 8	NA	NA	Corvus albus Statius Muller, 1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BID-AF2020-039-REG	NA	NA	NA	NA	NA	NA	NA	NA	NA	BID	AFRICA	FIAO	KBM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3454079853	Corvus albus Statius Muller, 1776	-0.624583	37.124583	cdround,gass84	1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3	dd862d06-e6e9-4ab9-bc86-c875cc148c1f	ebf848ed-0abf-4a83-8688-3cff877a03ad	ZA	DWC_ARCHIVE	2022-10-20T10:12:12.999+00:00	2022-10-20T10:21:47.473+00:00	189	dd862d06-e6e9-4ab9-bc86-c875cc148c1f	HUMAN_OBSERVATION	PRESENT	2482519	1	44	212	729	5235	2482468	2482519	2482519	Corvus albus Statius Muller, 1776	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus albus	Corvus	albus	SPECIES	ACCEPTED	LC	NA	NA	Kenya	2022	1	4	2022-01-04T00:00:00	NA	2022-10-20T10:21:47.473+00:00	NA	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	Kenya Bird Map Project	R Muchunu	NA	WGS84	Aves	KE	Kenya	NA	urn:fiao:kbm:adhoc:rid8958348	NA	2022-01-04	KBM	3454079853	0035_3705	urn:fiao:kbm:adhoc:rid8958348	NA	urn:fiao:kbm:adhoc:rid8958348	FIAO	NA	NA	NA	Observation sequence: 6	NA	NA	Corvus albus Statius Muller, 1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BID-AF2020-039-REG	NA	NA	NA	NA	NA	NA	NA	NA	NA	BID	AFRICA	FIAO	KBM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3454081966	Corvus albus Statius Muller, 1776	-1.29125	36.79125	gass84	1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3	dd862d06-e6e9-4ab9-bc86-c875cc148c1f	ebf848ed-0abf-4a83-8688-3cff877a03ad	ZA	DWC_ARCHIVE	2022-10-20T10:12:12.999+00:00	2022-10-20T10:21:47.528+00:00	189	dd862d06-e6e9-4ab9-bc86-c875cc148c1f	HUMAN_OBSERVATION	PRESENT	2482519	1	44	212	729	5235	2482468	2482519	2482519	Corvus albus Statius Muller, 1776	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus albus	Corvus	albus	SPECIES	ACCEPTED	LC	NA	NA	Kenya	2022	1	24	2022-01-24T00:00:00	NA	2022-10-20T10:21:47.528+00:00	NA	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	Kenya Bird Map Project	Mr Simon Landolt	NA	WGS84	Aves	KE	Kenya	NA	urn:fiao:kbm:adhoc:rid8991045	NA	2022-01-24	KBM	3454081966	0115_3645	urn:fiao:kbm:adhoc:rid8991045	NA	urn:fiao:kbm:adhoc:rid8991045	FIAO	NA	NA	NA	Observation sequence: 1	NA	NA	Corvus albus Statius Muller, 1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BID-AF2020-039-REG	NA	NA	NA	NA	NA	NA	NA	NA	NA	BID	AFRICA	FIAO	KBM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3454082943	Corvus albus Statius Muller, 1776	-0.124583	37.04125	cdround,gass84	1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3	dd862d06-e6e9-4ab9-bc86-c875cc148c1f	ebf848ed-0abf-4a83-8688-3cff877a03ad	ZA	DWC_ARCHIVE	2022-10-20T10:12:12.999+00:00	2022-10-20T10:21:47.290+00:00	189	dd862d06-e6e9-4ab9-bc86-c875cc148c1f	HUMAN_OBSERVATION	PRESENT	2482519	1	44	212	729	5235	2482468	2482519	2482519	Corvus albus Statius Muller, 1776	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus albus	Corvus	albus	SPECIES	ACCEPTED	LC	NA	NA	Kenya	2022	1	17	2022-01-17T00:00:00	NA	2022-10-20T10:21:47.290+00:00	NA	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	Kenya Bird Map Project	Mrs D Schaule	NA	WGS84	Aves	KE	Kenya	NA	urn:fiao:kbm:adhoc:rid8981475	NA	2022-01-17	KBM	3454082943	0005_3700	urn:fiao:kbm:adhoc:rid8981475	NA	urn:fiao:kbm:adhoc:rid8981475	FIAO	NA	NA	NA	Observation sequence: 1	NA	NA	Corvus albus Statius Muller, 1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BID-AF2020-039-REG	NA	NA	NA	NA	NA	NA	NA	NA	NA	BID	AFRICA	FIAO	KBM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3454082945	Corvus albus Statius Muller, 1776	0.125417	37.374583	cdround,gass84	1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3	dd862d06-e6e9-4ab9-bc86-c875cc148c1f	ebf848ed-0abf-4a83-8688-3cff877a03ad	ZA	DWC_ARCHIVE	2022-10-20T10:12:12.999+00:00	2022-10-20T10:21:47.290+00:00	189	dd862d06-e6e9-4ab9-bc86-c875cc148c1f	HUMAN_OBSERVATION	PRESENT	2482519	1	44	212	729	5235	2482468	2482519	2482519	Corvus albus Statius Muller, 1776	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus albus	Corvus	albus	SPECIES	ACCEPTED	LC	NA	NA	Kenya	2022	1	17	2022-01-17T00:00:00	NA	2022-10-20T10:21:47.290+00:00	NA	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	Kenya Bird Map Project	Mrs D Schaule	NA	WGS84	Aves	KE	Kenya	NA	urn:fiao:kbm:adhoc:rid8981501	NA	2022-01-17	KBM	3454082945	0010c3720	urn:fiao:kbm:adhoc:rid8981501	NA	urn:fiao:kbm:adhoc:rid8981501	FIAO	NA	NA	NA	Observation sequence: 1	NA	NA	Corvus albus Statius Muller, 1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BID-AF2020-039-REG	NA	NA	NA	NA	NA	NA	NA	NA	NA	BID	AFRICA	FIAO	KBM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3454083947	Corvus albus Statius Muller, 1776	-1.374583	36.707917	cdround,gass84	1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3	dd862d06-e6e9-4ab9-bc86-c875cc148c1f	ebf848ed-0abf-4a83-8688-3cff877a03ad	ZA	DWC_ARCHIVE	2022-10-20T10:12:12.999+00:00	2022-10-20T10:21:47.240+00:00	189	dd862d06-e6e9-4ab9-bc86-c875cc148c1f	HUMAN_OBSERVATION	PRESENT	2482519	1	44	212	729	5235	2482468	2482519	2482519	Corvus albus Statius Muller, 1776	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus albus	Corvus	albus	SPECIES	ACCEPTED	LC	NA	NA	Kenya	2022	1	23	2022-01-23T00:00:00	NA	2022-10-20T10:21:47.240+00:00	NA	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	Kenya Bird Map Project	Mr Patrick Ngotho	NA	WGS84	Aves	KE	Kenya	NA	urn:fiao:kbm:adhoc:rid8990741	NA	2022-01-23	KBM	3454083947	0120_3640	urn:fiao:kbm:adhoc:rid8990741	NA	urn:fiao:kbm:adhoc:rid8990741	FIAO	NA	NA	NA	Observation sequence: 1	NA	NA	Corvus albus Statius Muller, 1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BID-AF2020-039-REG	NA	NA	NA	NA	NA	NA	NA	NA	NA	BID	AFRICA	FIAO	KBM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3454084940	Corvus albus Statius Muller, 1776	0.375417	37.624583	cdround,gass84	1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3	dd862d06-e6e9-4ab9-bc86-c875cc148c1f	ebf848ed-0abf-4a83-8688-3cff877a03ad	ZA	DWC_ARCHIVE	2022-10-20T10:12:12.999+00:00	2022-10-20T10:21:47.241+00:00	189	dd862d06-e6e9-4ab9-bc86-c875cc148c1f	HUMAN_OBSERVATION	PRESENT	2482519	1	44	212	729	5235	2482468	2482519	2482519	Corvus albus Statius Muller, 1776	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus albus	Corvus	albus	SPECIES	ACCEPTED	LC	NA	NA	Kenya	2022	1	20	2022-01-20T00:00:00	NA	2022-10-20T10:21:47.241+00:00	NA	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	Kenya Bird Map Project	Mrs D Schaule	NA	WGS84	Aves	KE	Kenya	NA	urn:fiao:kbm:adhoc:rid8981491	NA	2022-01-20	KBM	3454084940	0025c3735	urn:fiao:kbm:adhoc:rid8981491	NA	urn:fiao:kbm:adhoc:rid8981491	FIAO	NA	NA	NA	Observation sequence: 1	NA	NA	Corvus albus Statius Muller, 1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BID-AF2020-039-REG	NA	NA	NA	NA	NA	NA	NA	NA	NA	BID	AFRICA	FIAO	KBM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3424387407	Corvus cornix Linnaeus, 1758	59.939376	10.952296	cdround,gass84	b124e1e0-4755-430f-9eab-894f25a9b59c	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6	NO	DWC_ARCHIVE	2022-10-21T08:36:15.868+00:00	2022-10-21T09:36:00.490+00:00	228	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	HUMAN_OBSERVATION	PRESENT	2482515	1	44	212	729	5235	2482468	2482515	2482515	Corvus cornix Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus cornix	Corvus	cornix	SPECIES	ACCEPTED	NE	NA	65	Viken	2022	1	1	2022-01-01T00:00:00	2022-01-23T07:50:01.000+00:00	2022-10-21T09:36:00.490+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Kent Gusdal	NA	WGS84	Aves	NO	Norway	NA	urn:uuid:d8f631fa-b3c8-410e-b2ec-e5c90dc823e9	NA	NA	so2-birds	3424387407	NA	urn:uuid:d8f631fa-b3c8-410e-b2ec-e5c90dc823e9	NA	28271604	nof	9.18	NA	NA	NA	NA	NA	Corvus cornix Linnaeus, 1758	1	{""Activity"":""FlyingBy""}	https://www.artsobservasjoner.no/Sighting/28271604	Viken	Lørenskog	Kjenn, Langvannet, Lørenskog, Vi	1260198	Activity: FlyingBy.	moving	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3424402397	Corvus cornix Linnaeus, 1758	69.689345	18.610506	cdround,gass84	b124e1e0-4755-430f-9eab-894f25a9b59c	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6	NO	DWC_ARCHIVE	2022-10-21T08:36:15.868+00:00	2022-10-21T09:35:14.229+00:00	228	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	HUMAN_OBSERVATION	PRESENT	2482515	1	44	212	729	5235	2482468	2482515	2482515	Corvus cornix Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus cornix	Corvus	cornix	SPECIES	ACCEPTED	NE	NA	23	Troms og Finnmark	2022	1	1	2022-01-01T00:00:00	2022-01-01T09:11:40.000+00:00	2022-10-21T09:35:14.229+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Jan Höper	NA	WGS84	Aves	NO	Norway	NA	urn:uuid:affacb00-6d4e-4451-87a5-9430e59f0724	NA	NA	so2-birds	3424402397	NA	urn:uuid:affacb00-6d4e-4451-87a5-9430e59f0724	NA	28271601	nof	9.18	NA	NA	NA	NA	NA	Corvus cornix Linnaeus, 1758	2	{""Activity"":""Call""}	https://www.artsobservasjoner.no/Sighting/28271601	Troms og Finnmark	Tromsø	Ersfjordveien, Tromsø, Tf	1691468	Activity: Call.	stationary	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3424407386	Corvus cornix Linnaeus, 1758	59.012222	10.007771	cdround,gass84	b124e1e0-4755-430f-9eab-894f25a9b59c	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6	NO	DWC_ARCHIVE	2022-10-21T08:36:15.868+00:00	2022-10-21T09:35:12.953+00:00	228	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	HUMAN_OBSERVATION	PRESENT	2482515	1	44	212	729	5235	2482468	2482515	2482515	Corvus cornix Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus cornix	Corvus	cornix	SPECIES	ACCEPTED	NE	NA	25	Vestfold og Telemark	2022	1	1	2022-01-01T00:00:00	2022-01-01T09:10:39.000+00:00	2022-10-21T09:35:12.953+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Anne Øfstedal  Nilsen	NA	WGS84	Aves	NO	Norway	NA	urn:uuid:b344a012-3dd8-40b0-a6e8-0ef6708cf9f9	NA	NA	so2-birds	3424407386	NA	urn:uuid:b344a012-3dd8-40b0-a6e8-0ef6708cf9f9	NA	28271597	nof	9.15	NA	NA	NA	NA	NA	Corvus cornix Linnaeus, 1758	1	{""Activity"":""Forage""}	https://www.artsobservasjoner.no/Sighting/28271597	Vestfold og Telemark	Larvik	Vestveien 47, Rønningen, Stavern, Larvik, Vt	1820183	Activity: Forage.	feeding	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3428577343	Corvus cornix Linnaeus, 1758	55.795567	12.505122		963a6b96-4d22-4428-86e4-afee52cf4a8e	1a4e6112-b3af-402e-b29f-c2ade2167f72	f9c0c41b-6da4-4be4-b917-a6f7710f3dbc	DK	DWC_ARCHIVE	2022-10-26T00:13:19.472+00:00	2022-10-26T00:18:04.036+00:00	125	1a4e6112-b3af-402e-b29f-c2ade2167f72	HUMAN_OBSERVATION	PRESENT	2482515	1	44	212	729	5235	2482468	2482515	2482515	Corvus cornix Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus cornix	Corvus	cornix	SPECIES	ACCEPTED	NE	NA	0.5	NA	2022	1	6	2022-01-06T00:00:00	2022-01-07T20:29:34.226+00:00	2022-10-26T00:18:04.036+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Erik Aabjerg Friis	Erik Aabjerg Friis	WGS84	Aves	DK	Denmark	NA	f14223ee-0e9d-4f61-8612-ae1501547243	NA	NA	NA	3428577343	NA	https://arter.dk/observation/record-details/f14223ee-0e9d-4f61-8612-ae1501547243	MSTSNM:Arter:1c8554e6-6521-4402-b38f-abc800d9ebbc	Arter_f14223ee-0e9d-4f61-8612-ae1501547243	MST-and-NHMD	15:44:33.000+01:00	NA	NA	NA	NA	NA	Corvus cornix Linnaeus, 1758	3	{""Substrate"":""""}	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Custom Enum	NA	NA	Gråkrage	da	Species recordings from the Danish National portal Arter.dk (Project by The Danish Environmental Protection Agency and The Natural History Museum of Denmark)	NA	NA	NA	NA	NA	NA	NA	NA	NA	Tilia platyphyllos	Bymiljø	NA	NA	NA	NA	NA	NA	NA	NA	NA
3428577389	Corvus cornix Linnaeus, 1758	55.796985	12.48197	cdround	963a6b96-4d22-4428-86e4-afee52cf4a8e	1a4e6112-b3af-402e-b29f-c2ade2167f72	f9c0c41b-6da4-4be4-b917-a6f7710f3dbc	DK	DWC_ARCHIVE	2022-10-26T00:13:19.472+00:00	2022-10-26T00:17:56.077+00:00	125	1a4e6112-b3af-402e-b29f-c2ade2167f72	HUMAN_OBSERVATION	PRESENT	2482515	1	44	212	729	5235	2482468	2482515	2482515	Corvus cornix Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus cornix	Corvus	cornix	SPECIES	ACCEPTED	NE	NA	4.39	NA	2022	1	2	2022-01-02T00:00:00	2022-01-02T17:56:05.192+00:00	2022-10-26T00:17:56.077+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Erik Aabjerg Friis	Erik Aabjerg Friis	WGS84	Aves	DK	Denmark	NA	c30fddc9-8566-45f5-834c-ae110100b1eb	NA	NA	NA	3428577389	NA	https://arter.dk/observation/record-details/c30fddc9-8566-45f5-834c-ae110100b1eb	MSTSNM:Arter:1c8554e6-6521-4402-b38f-abc800d9ebbc	Arter_c30fddc9-8566-45f5-834c-ae110100b1eb	MST-and-NHMD	11:02:21.000+01:00	NA	NA	Gråkrager  regulerer  trafikken i lyskryds med klare beskeder... ;-)	NA	NA	Corvus cornix Linnaeus, 1758	1	{""Substrate"":""""}	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Custom Enum	NA	NA	Gråkrage	da	Species recordings from the Danish National portal Arter.dk (Project by The Danish Environmental Protection Agency and The Natural History Museum of Denmark)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Bymiljø	NA	NA	NA	NA	NA	NA	NA	NA	NA
3428577497	Corvus cornix Linnaeus, 1758	55.780152	12.444432		963a6b96-4d22-4428-86e4-afee52cf4a8e	1a4e6112-b3af-402e-b29f-c2ade2167f72	f9c0c41b-6da4-4be4-b917-a6f7710f3dbc	DK	DWC_ARCHIVE	2022-10-26T00:13:19.472+00:00	2022-10-26T00:18:02.935+00:00	125	1a4e6112-b3af-402e-b29f-c2ade2167f72	HUMAN_OBSERVATION	PRESENT	2482515	1	44	212	729	5235	2482468	2482515	2482515	Corvus cornix Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus cornix	Corvus	cornix	SPECIES	ACCEPTED	NE	NA	0.5	NA	2022	1	2	2022-01-02T00:00:00	2022-01-02T20:52:04.933+00:00	2022-10-26T00:18:02.935+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Erik Aabjerg Friis	Erik Aabjerg Friis	WGS84	Aves	DK	Denmark	NA	d4faa268-a7f8-4fdf-a4e5-ae1100fa1527	NA	NA	NA	3428577497	NA	https://arter.dk/observation/record-details/d4faa268-a7f8-4fdf-a4e5-ae1100fa1527	MSTSNM:Arter:1c8554e6-6521-4402-b38f-abc800d9ebbc	Arter_d4faa268-a7f8-4fdf-a4e5-ae1100fa1527	MST-and-NHMD	11:33:22.000+01:00	NA	NA	NA	NA	NA	Corvus cornix Linnaeus, 1758	4	{""Substrate"":""""}	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Custom Enum	NA	NA	Gråkrage	da	Species recordings from the Danish National portal Arter.dk (Project by The Danish Environmental Protection Agency and The Natural History Museum of Denmark)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Park/kirkegård	NA	NA	NA	NA	NA	NA	NA	NA	NA
3428577500	Corvus cornix Linnaeus, 1758	56.146182	10.088991	cdround	963a6b96-4d22-4428-86e4-afee52cf4a8e	1a4e6112-b3af-402e-b29f-c2ade2167f72	f9c0c41b-6da4-4be4-b917-a6f7710f3dbc	DK	DWC_ARCHIVE	2022-10-26T00:13:19.472+00:00	2022-10-26T00:17:56.906+00:00	125	1a4e6112-b3af-402e-b29f-c2ade2167f72	HUMAN_OBSERVATION	PRESENT	2482515	1	44	212	729	5235	2482468	2482515	2482515	Corvus cornix Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus cornix	Corvus	cornix	SPECIES	ACCEPTED	NE	NA	0.5	NA	2022	1	4	2022-01-04T00:00:00	2022-01-04T19:21:12.897+00:00	2022-10-26T00:17:56.906+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Carsten Holm Clausen	Carsten Holm Clausen	WGS84	Aves	DK	Denmark	NA	e80a2d46-88f2-4ba0-a6f4-ae1301042ccc	NA	NA	NA	3428577500	NA	https://arter.dk/observation/record-details/e80a2d46-88f2-4ba0-a6f4-ae1301042ccc	MSTSNM:Arter:1c8554e6-6521-4402-b38f-abc800d9ebbc	Arter_e80a2d46-88f2-4ba0-a6f4-ae1301042ccc	MST-and-NHMD	10:08:03.000+01:00	NA	NA	NA	NA	NA	Corvus cornix Linnaeus, 1758	2	{""Substrate"":""""}	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Gråkrage	da	Species recordings from the Danish National portal Arter.dk (Project by The Danish Environmental Protection Agency and The Natural History Museum of Denmark)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3428577502	Corvus cornix Linnaeus, 1758	55.7981	12.459518	cdround	963a6b96-4d22-4428-86e4-afee52cf4a8e	1a4e6112-b3af-402e-b29f-c2ade2167f72	f9c0c41b-6da4-4be4-b917-a6f7710f3dbc	DK	DWC_ARCHIVE	2022-10-26T00:13:19.472+00:00	2022-10-26T00:17:50.151+00:00	125	1a4e6112-b3af-402e-b29f-c2ade2167f72	HUMAN_OBSERVATION	PRESENT	2482515	1	44	212	729	5235	2482468	2482515	2482515	Corvus cornix Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus cornix	Corvus	cornix	SPECIES	ACCEPTED	NE	NA	92.9	NA	2022	1	5	2022-01-05T00:00:00	2022-01-05T15:57:55.331+00:00	2022-10-26T00:17:50.151+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Emil Kristensen	Emil Kristensen	WGS84	Aves	DK	Denmark	NA	2bff49c7-d29d-4490-8b97-ae1400d480d7	NA	NA	NA	3428577502	NA	https://arter.dk/observation/record-details/2bff49c7-d29d-4490-8b97-ae1400d480d7	MSTSNM:Arter:1c8554e6-6521-4402-b38f-abc800d9ebbc	Arter_2bff49c7-d29d-4490-8b97-ae1400d480d7	MST-and-NHMD	13:53:11.784+01:00	NA	NA	NA	NA	NA	Corvus cornix Linnaeus, 1758	NA	{""Substrate"":""""}	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Gråkrage	da	Species recordings from the Danish National portal Arter.dk (Project by The Danish Environmental Protection Agency and The Natural History Museum of Denmark)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
